user_id,loan_id,loan_amount,loan_start_date,loan_due_date,interest_rate,repayment_type,amount_repaid,outstanding_amount,missed_payments,days_past_due,default_flag,label_user_type
U00406,U00406_L01,82384,2023-09-02,2024-07-14,17.65,bullet,0.0,94972.73,3,27,1,debt_trapped
U00407,U00407_L01,83933,2023-09-19,2024-06-04,13.23,bullet,0.0,91812.52,0,0,0,stable
U00407,U00407_L02,96276,2023-05-30,2023-11-23,17.58,bullet,104323.13,160.49,0,38,0,stable
U00408,U00408_L01,76871,2023-04-08,2023-08-07,15.32,bullet,79636.98,1138.05,1,146,0,stable
U00408,U00408_L02,84845,2023-05-07,2023-09-30,16.36,seasonal,0.0,90397.26,0,92,0,stable
U00409,U00409_L01,28032,2023-06-27,2024-05-12,14.42,seasonal,22966.24,8609.62,0,0,0,stable
U00409,U00409_L02,41260,2023-09-16,2024-08-09,13.98,bullet,0.0,46443.43,0,0,0,stable
U00410,U00410_L01,52297,2023-06-07,2023-10-21,15.13,bullet,55245.23,0,0,0,0,stable
U00411,U00411_L01,78535,2023-06-10,2024-04-22,15.35,EMI,26765.62,62239.17,3,18,0,unstable
U00412,U00412_L01,89831,2023-08-31,2024-07-12,15.18,seasonal,67412.97,34223.75,0,0,0,stable
U00413,U00413_L01,41694,2023-08-06,2024-04-30,14.68,seasonal,31884.41,14303.67,0,0,0,stable
U00413,U00413_L02,46447,2023-05-28,2024-02-08,11.4,bullet,49162.56,998.16,1,5,0,stable
U00414,U00414_L01,176646,2023-08-21,2024-04-08,10.54,bullet,0.0,188429.21,2,16,1,debt_trapped
U00414,U00414_L02,48969,2023-05-29,2024-05-20,9.44,EMI,3840.83,49649.52,4,56,1,debt_trapped
U00414,U00414_L03,134118,2023-06-15,2023-11-12,9.45,bullet,17751.81,121574.74,2,49,1,debt_trapped
U00415,U00415_L01,145550,2023-06-24,2024-03-13,9.89,seasonal,91682.04,64240.17,2,22,0,unstable
U00416,U00416_L01,110593,2023-09-06,2024-07-30,15.69,bullet,0.0,126186.07,1,14,1,debt_trapped
U00416,U00416_L02,41382,2023-10-02,2024-09-28,13.04,EMI,2085.72,44648.14,2,14,1,debt_trapped
U00416,U00416_L03,156553,2023-07-01,2024-03-28,12.98,seasonal,0.0,171640.33,5,40,1,debt_trapped
U00417,U00417_L01,85156,2023-09-23,2024-03-14,15.47,seasonal,25659.5,65740.45,2,30,1,unstable
U00417,U00417_L02,28261,2023-06-22,2024-04-27,12.79,seasonal,18554.37,12776.54,1,10,0,unstable
U00417,U00417_L03,115753,2023-09-01,2024-08-21,9.05,seasonal,47140.59,78801.06,2,22,0,unstable
U00418,U00418_L01,125920,2023-08-30,2024-07-25,11.51,seasonal,0.0,139023.61,3,42,1,unstable
U00418,U00418_L02,132280,2023-03-22,2023-07-23,11.27,bullet,134096.21,3207.57,2,161,0,unstable
U00418,U00418_L03,62916,2023-06-08,2024-04-22,16.27,seasonal,28025.23,43837.13,3,30,1,unstable
U00419,U00419_L01,147186,2023-08-13,2024-07-08,14.28,seasonal,94334.84,71853.88,0,0,0,unstable
U00419,U00419_L02,44291,2023-07-28,2024-02-07,10.34,seasonal,21795.19,24929.95,1,5,0,unstable
U00420,U00420_L01,60266,2023-05-07,2024-03-31,16.95,bullet,0.0,69473.57,0,0,0,stable
U00420,U00420_L02,93811,2023-04-27,2024-02-12,13.94,EMI,101292.02,2944.96,0,0,0,stable
U00421,U00421_L01,122896,2023-07-21,2024-06-16,12.94,bullet,0.0,137317.39,1,11,1,unstable
U00421,U00421_L02,86553,2023-05-13,2024-02-17,11.73,seasonal,42193.61,52147.74,3,33,0,unstable
U00422,U00422_L01,66669,2023-09-14,2024-05-25,16.0,seasonal,2419.55,71672.54,2,18,1,debt_trapped
U00423,U00423_L01,75500,2023-09-25,2024-04-04,17.65,bullet,0.0,82509.71,1,12,1,unstable
U00423,U00423_L02,81361,2023-08-10,2024-01-05,17.01,seasonal,38705.43,48267.2,2,24,1,unstable
U00424,U00424_L01,89961,2023-07-09,2024-05-01,14.13,EMI,65497.61,34806.71,0,0,0,stable
U00425,U00425_L01,129885,2023-02-20,2023-12-02,16.77,seasonal,21222.55,125670.09,4,29,0,debt_trapped
U00425,U00425_L02,127104,2023-08-14,2024-05-04,16.26,seasonal,13500.62,128551.65,3,18,1,debt_trapped
U00426,U00426_L01,34007,2023-02-27,2023-07-16,17.14,seasonal,17463.15,18763.58,0,168,0,stable
U00426,U00426_L02,47301,2023-02-23,2023-11-28,14.52,seasonal,47372.09,5159.96,0,33,0,stable
U00427,U00427_L01,90003,2023-08-23,2024-02-02,12.27,bullet,94934.7,0,0,0,0,stable
U00427,U00427_L02,41632,2023-06-18,2024-02-13,15.67,seasonal,32642.31,13279.26,0,0,0,stable
U00428,U00428_L01,54630,2023-08-12,2024-01-14,11.56,EMI,6968.66,50343.15,2,30,1,debt_trapped
U00428,U00428_L02,199398,2023-01-16,2023-09-27,9.77,bullet,115314.11,97640.66,4,95,1,debt_trapped
U00428,U00428_L03,58065,2023-04-20,2024-02-05,11.05,seasonal,4291.6,58888.77,7,56,1,debt_trapped
U00429,U00429_L01,30160,2023-06-07,2024-05-10,14.66,bullet,0.0,34254.39,4,40,1,debt_trapped
U00429,U00429_L02,125918,2023-06-30,2023-11-05,9.91,bullet,0.0,130294.01,3,56,1,debt_trapped
U00430,U00430_L01,63813,2023-08-20,2023-11-21,12.13,bullet,65404.9,380.35,0,40,0,stable
U00430,U00430_L02,89911,2023-09-10,2024-09-06,8.04,seasonal,66525.39,30555.04,0,0,0,stable
U00431,U00431_L01,96936,2023-07-20,2024-04-15,12.82,seasonal,58578.54,47550.18,1,5,0,unstable
U00432,U00432_L01,56339,2023-06-18,2024-04-01,12.71,EMI,42455.09,19533.99,2,26,0,stable
U00432,U00432_L02,57687,2023-08-08,2024-02-23,15.98,seasonal,44722.53,17990.38,0,0,0,stable
U00433,U00433_L01,198662,2023-05-09,2024-01-01,16.49,EMI,18675.69,201257.46,6,48,1,debt_trapped
U00433,U00433_L02,191020,2023-05-18,2024-04-28,17.11,seasonal,4271.35,217730.84,4,48,1,debt_trapped
U00434,U00434_L01,81558,2023-03-03,2023-09-09,8.34,bullet,80559.5,4539.24,2,113,0,stable
U00435,U00435_L01,116458,2023-08-10,2024-02-14,14.7,seasonal,18748.64,106526.99,3,27,1,unstable
U00436,U00436_L01,142593,2023-09-17,2024-05-14,13.52,EMI,6749.24,148520.08,3,33,1,debt_trapped
U00436,U00436_L02,120135,2023-06-02,2024-04-18,8.37,EMI,10254.53,118723.62,3,33,1,debt_trapped
U00436,U00436_L03,123200,2023-07-20,2024-06-11,10.91,seasonal,21929.86,113311.91,2,28,1,debt_trapped
U00437,U00437_L01,142125,2023-06-29,2023-11-13,10.12,seasonal,0.0,147523.57,1,48,0,unstable
U00437,U00437_L02,20270,2023-08-27,2024-06-11,12.48,EMI,8486.35,13786.62,0,0,1,unstable
U00437,U00437_L03,40479,2023-09-27,2024-06-24,16.34,seasonal,20491.9,24897.97,1,6,1,unstable
U00438,U00438_L01,149884,2023-04-15,2023-09-09,12.07,EMI,84561.97,72608.0,2,113,1,unstable
U00438,U00438_L02,28026,2023-09-21,2024-07-22,11.96,bullet,0.0,30826.91,2,22,1,unstable
U00439,U00439_L01,93521,2023-09-02,2024-04-13,17.39,seasonal,50337.54,53164.22,1,8,0,unstable
U00440,U00440_L01,28059,2023-04-10,2023-11-26,9.06,bullet,29660.9,0,0,0,1,stable
U00440,U00440_L02,55920,2023-05-21,2024-04-11,9.36,bullet,0.0,60594.85,0,0,0,stable
U00441,U00441_L01,136999,2023-08-05,2024-05-24,15.36,bullet,0.0,153891.09,3,24,1,debt_trapped
U00442,U00442_L01,74668,2023-05-27,2023-09-05,10.85,bullet,76909.78,0,0,0,0,stable
U00443,U00443_L01,137584,2023-09-10,2024-05-08,12.14,bullet,0.0,148612.36,3,33,1,unstable
U00443,U00443_L02,25309,2023-09-14,2024-07-31,10.45,EMI,6591.73,21043.23,1,7,1,unstable
U00444,U00444_L01,79326,2023-08-19,2023-12-30,9.44,EMI,14774.68,67279.96,4,1,1,unstable
U00445,U00445_L01,86288,2023-06-25,2024-01-09,16.81,bullet,92075.19,2081.29,2,14,0,unstable
U00446,U00446_L01,30207,2023-07-18,2024-06-17,15.48,seasonal,20876.71,13622.0,1,13,0,stable
U00446,U00446_L02,41424,2023-03-15,2023-07-14,8.26,seasonal,19950.85,22607.44,0,170,0,stable
U00447,U00447_L01,99561,2023-08-28,2024-02-20,16.31,EMI,98867.3,8523.72,0,0,0,stable
U00447,U00447_L02,83128,2023-08-02,2024-03-20,8.64,EMI,72019.88,15653.61,0,0,0,stable
U00448,U00448_L01,61272,2023-07-10,2024-01-28,14.51,EMI,29554.51,36637.75,2,30,1,unstable
U00449,U00449_L01,38472,2023-05-24,2023-12-28,11.99,bullet,41227.04,0,0,0,0,stable
U00450,U00450_L01,67199,2023-06-18,2024-05-17,17.34,bullet,0.0,77861.66,0,0,0,stable
U00450,U00450_L02,58328,2023-08-14,2023-12-12,13.65,bullet,60945.57,0,0,0,0,stable
U00451,U00451_L01,54350,2023-05-25,2023-08-28,12.01,EMI,56048.92,0,1,0,0,stable
U00451,U00451_L02,26104,2023-09-09,2024-04-15,8.46,EMI,14626.95,12802.09,0,0,0,stable
U00452,U00452_L01,82120,2023-06-16,2024-04-30,14.53,EMI,36739.2,55809.07,2,26,0,unstable
U00452,U00452_L02,78769,2023-05-14,2024-03-14,13.23,EMI,43840.12,43636.96,2,18,0,unstable
U00452,U00452_L03,35075,2023-09-07,2024-05-07,9.74,seasonal,24924.38,12425.03,0,0,0,unstable
U00453,U00453_L01,111314,2023-08-31,2024-08-30,12.59,seasonal,44136.98,81191.45,3,45,1,unstable
U00454,U00454_L01,143603,2023-09-13,2024-02-26,11.04,seasonal,10966.88,139846.33,3,42,1,debt_trapped
U00454,U00454_L02,140196,2023-07-07,2024-06-20,16.35,bullet,0.0,162113.24,5,50,1,debt_trapped
U00454,U00454_L03,58187,2023-09-19,2024-08-06,14.9,EMI,2195.94,63639.54,2,28,1,debt_trapped
U00455,U00455_L01,97630,2023-09-03,2024-05-10,17.5,bullet,0.0,109332.23,0,0,0,stable
U00456,U00456_L01,92695,2023-07-01,2024-05-26,13.04,seasonal,31611.42,72011.94,2,28,0,unstable
U00456,U00456_L02,73472,2023-08-30,2024-01-04,15.24,EMI,46582.02,30785.97,2,14,0,unstable
U00456,U00456_L03,17099,2023-02-12,2023-11-02,11.26,seasonal,8120.17,10366.13,3,59,1,unstable
U00457,U00457_L01,123254,2023-08-29,2023-11-30,13.34,EMI,102533.36,24909.99,1,31,0,unstable
U00457,U00457_L02,119971,2023-04-19,2023-10-04,13.84,seasonal,16107.17,111506.21,4,88,1,unstable
U00458,U00458_L01,24447,2023-07-01,2023-11-06,8.46,bullet,25172.29,0,0,0,0,stable
U00459,U00459_L01,143355,2023-09-25,2024-02-18,17.7,EMI,123766.17,29738.36,0,0,0,unstable
U00459,U00459_L02,20752,2023-08-02,2024-01-22,13.95,EMI,13889.02,8235.09,2,22,0,unstable
U00460,U00460_L01,129629,2023-08-13,2024-05-24,10.61,bullet,0.0,140368.14,2,30,1,unstable
U00461,U00461_L01,121795,2023-09-08,2024-06-17,10.58,EMI,38226.59,93559.4,1,12,0,unstable
U00461,U00461_L02,45762,2023-10-02,2024-09-08,15.45,seasonal,26412.55,25974.16,1,15,0,unstable
U00461,U00461_L03,141319,2023-07-16,2024-06-16,12.75,seasonal,66130.5,91775.09,2,22,1,unstable
U00462,U00462_L01,43495,2023-06-20,2024-05-07,12.79,EMI,32593.96,15808.68,0,0,0,stable
U00463,U00463_L01,94348,2023-05-09,2024-03-04,14.42,seasonal,16121.88,89408.3,3,45,1,debt_trapped
U00464,U00464_L01,149287,2023-06-25,2024-01-01,12.62,EMI,21203.52,137890.62,4,32,1,debt_trapped
U00464,U00464_L02,178729,2023-09-10,2024-07-11,14.64,EMI,2433.55,198160.13,2,10,0,debt_trapped
U00464,U00464_L03,97208,2023-05-15,2023-09-20,17.56,bullet,5551.56,97642.54,3,102,1,debt_trapped
U00465,U00465_L01,27087,2023-09-24,2024-01-06,17.61,EMI,28446.13,0,0,0,0,stable
U00466,U00466_L01,24212,2023-08-15,2024-03-06,15.95,seasonal,17702.92,8667.46,0,0,0,stable
U00467,U00467_L01,149219,2023-07-25,2024-05-24,16.74,EMI,57542.63,112481.01,1,14,1,unstable
U00467,U00467_L02,101119,2023-08-08,2024-03-29,14.71,bullet,0.0,110655.05,2,20,1,unstable
U00467,U00467_L03,58015,2023-09-07,2024-01-29,14.63,bullet,48126.44,13237.09,0,0,0,unstable
U00468,U00468_L01,86792,2023-03-01,2023-07-14,17.46,EMI,92396.86,0,0,0,0,stable
U00469,U00469_L01,35828,2023-09-28,2024-03-02,13.05,seasonal,27480.66,10345.66,0,0,0,stable
U00470,U00470_L01,101513,2023-08-17,2024-05-24,16.37,EMI,25297.42,89008.92,2,22,0,unstable
U00470,U00470_L02,79570,2023-07-12,2024-05-24,10.01,EMI,22365.26,64122.26,2,18,0,unstable
U00471,U00471_L01,78255,2023-04-11,2023-11-21,12.39,EMI,84205.3,0,0,0,0,stable
U00472,U00472_L01,37593,2023-08-03,2024-04-06,14.36,EMI,28443.44,12802.69,0,0,0,stable
U00473,U00473_L01,42320,2023-04-02,2024-03-01,11.42,bullet,0.0,46742.47,3,33,1,unstable
U00473,U00473_L02,69305,2023-05-16,2024-02-20,14.56,seasonal,34283.2,42762.7,5,35,0,unstable
U00474,U00474_L01,45954,2023-06-24,2024-04-20,8.74,EMI,4942.63,44323.51,3,30,1,debt_trapped
U00474,U00474_L02,161322,2023-06-28,2024-04-29,16.93,bullet,0.0,184219.03,3,42,1,debt_trapped
U00475,U00475_L01,165498,2023-08-30,2024-07-15,17.05,EMI,10758.32,179478.23,2,12,1,debt_trapped
U00475,U00475_L02,159385,2023-08-28,2024-01-17,12.88,EMI,40027.67,127343.88,2,14,0,debt_trapped
U00475,U00475_L03,151696,2023-05-30,2024-03-20,11.11,bullet,0.0,165317.26,4,28,0,debt_trapped
U00476,U00476_L01,83485,2023-09-19,2023-12-19,8.07,seasonal,54886.23,30278.47,1,12,1,stable
U00477,U00477_L01,62649,2023-07-06,2024-05-12,12.93,EMI,24050.3,45500.78,1,10,0,unstable
U00477,U00477_L02,31528,2023-08-16,2024-07-28,12.46,bullet,0.0,35262.66,0,0,0,unstable
U00478,U00478_L01,57143,2023-08-11,2024-07-26,9.25,EMI,3898.4,58313.11,3,36,1,debt_trapped
U00479,U00479_L01,153613,2023-06-28,2024-01-17,11.93,EMI,26092.51,137712.78,3,21,1,debt_trapped
U00479,U00479_L02,116263,2023-09-20,2023-12-24,16.03,bullet,15400.65,105713.07,3,7,1,debt_trapped
U00480,U00480_L01,50700,2023-09-30,2024-01-18,16.6,seasonal,22198.47,31037.92,1,15,0,unstable
U00480,U00480_L02,75109,2023-08-24,2023-12-18,10.78,EMI,77682.21,0,0,0,0,unstable
U00480,U00480_L03,141809,2023-08-31,2024-02-09,16.3,bullet,0.0,152068.2,2,24,0,unstable
U00481,U00481_L01,28297,2023-06-03,2023-12-03,9.17,seasonal,6476.34,23121.64,3,28,1,unstable
U00482,U00482_L01,61104,2023-05-15,2023-08-22,13.67,EMI,63369.59,0,0,0,0,stable
U00482,U00482_L02,92340,2023-08-19,2024-05-07,17.62,bullet,0.0,104018.96,0,0,0,stable
U00483,U00483_L01,33366,2023-07-30,2024-03-03,17.94,EMI,24414.9,12509.82,1,11,0,stable
U00484,U00484_L01,32582,2023-07-19,2024-06-03,17.23,seasonal,28115.95,9387.81,0,0,0,stable
U00484,U00484_L02,50472,2023-05-20,2023-09-13,8.13,bullet,38657.36,13118.73,1,109,1,stable
U00485,U00485_L01,191671,2023-06-05,2024-03-10,9.22,EMI,10228.45,194950.78,4,60,0,debt_trapped
U00486,U00486_L01,37936,2023-03-15,2023-12-12,12.69,seasonal,1693.9,39829.58,5,19,0,debt_trapped
U00486,U00486_L02,88148,2023-08-22,2024-01-30,14.36,bullet,27354.64,66376.78,1,5,1,debt_trapped
U00487,U00487_L01,99825,2023-07-27,2024-06-23,13.53,bullet,0.0,112110.2,0,0,0,stable
U00487,U00487_L02,37469,2023-09-08,2024-07-28,13.69,EMI,15532.93,26489.38,0,0,0,stable
U00488,U00488_L01,31126,2023-08-31,2024-02-27,11.86,bullet,32946.49,0,0,0,0,stable
U00488,U00488_L02,45071,2023-05-11,2023-10-21,9.61,EMI,47005.26,0,0,0,0,stable
U00489,U00489_L01,144203,2023-08-31,2024-04-21,9.26,seasonal,36587.04,116176.64,3,27,1,unstable
U00490,U00490_L01,112153,2023-04-25,2024-03-04,11.97,bullet,0.0,123701.93,5,35,1,debt_trapped
U00491,U00491_L01,134447,2023-08-26,2024-03-10,11.78,bullet,0.0,142995.1,1,8,1,unstable
U00491,U00491_L02,77739,2023-07-23,2024-02-28,16.67,EMI,38730.13,46819.83,2,14,1,unstable
U00491,U00491_L03,49103,2023-07-29,2024-06-03,16.27,seasonal,35072.8,20815.43,1,10,0,unstable
U00492,U00492_L01,163959,2023-03-12,2023-09-13,9.31,bullet,85401.61,86294.23,3,109,1,debt_trapped
U00493,U00493_L01,84086,2023-08-21,2024-02-13,12.94,EMI,4133.27,85199.33,3,42,1,debt_trapped
U00494,U00494_L01,67912,2023-06-13,2024-05-11,11.77,EMI,5080.36,70124.1,4,20,1,debt_trapped
U00495,U00495_L01,24924,2023-05-16,2023-12-01,16.2,bullet,25985.43,1139.94,0,30,0,stable
U00496,U00496_L01,89928,2023-07-09,2024-04-05,10.41,bullet,0.0,96878.6,2,24,1,unstable
U00497,U00497_L01,131992,2023-06-28,2024-04-11,8.52,bullet,0.0,140865.33,2,20,1,unstable
U00497,U00497_L02,18951,2023-07-01,2024-05-20,16.42,EMI,5110.82,16602.4,4,44,1,unstable
U00497,U00497_L03,22760,2023-09-08,2024-07-27,9.32,EMI,5855.18,18781.96,1,6,0,unstable
U00498,U00498_L01,110228,2023-07-06,2024-05-20,17.88,seasonal,21894.86,105558.06,3,18,1,unstable
U00498,U00498_L02,40816,2023-07-06,2024-01-30,17.43,bullet,23518.88,21351.26,0,0,0,unstable
U00498,U00498_L03,22939,2023-07-18,2023-12-16,16.67,seasonal,8130.59,16390.37,2,15,1,unstable
U00499,U00499_L01,57093,2023-07-21,2024-01-26,10.49,seasonal,37978.63,22215.56,1,6,0,unstable
U00499,U00499_L02,56153,2023-01-08,2023-07-10,13.82,EMI,36678.58,23365.23,2,174,0,unstable
U00500,U00500_L01,33038,2023-09-03,2024-07-02,8.23,seasonal,20994.66,14300.5,0,0,1,unstable
U00501,U00501_L01,25317,2023-08-03,2023-11-23,10.97,bullet,25599.96,569.24,2,38,0,unstable
U00501,U00501_L02,101863,2023-07-05,2023-11-27,14.16,bullet,10671.98,96921.02,3,34,1,unstable
U00502,U00502_L01,66082,2023-07-09,2024-07-07,11.67,seasonal,54051.62,19721.02,0,0,0,stable
U00502,U00502_L02,41602,2023-08-09,2024-01-14,15.86,bullet,44458.15,0,0,0,0,stable
U00503,U00503_L01,66173,2023-09-27,2024-09-11,10.11,bullet,0.0,72588.16,0,0,0,stable
U00503,U00503_L02,44716,2023-08-08,2023-12-15,10.45,seasonal,32182.81,14184.68,0,16,0,stable
U00504,U00504_L01,62497,2023-09-27,2024-09-08,8.81,EMI,23423.39,44308.07,0,0,0,stable
U00505,U00505_L01,60336,2023-09-16,2024-01-25,11.17,bullet,53723.06,9031.78,0,0,0,stable
U00505,U00505_L02,27055,2023-07-31,2024-02-13,11.4,EMI,26368.94,2350.72,0,0,0,stable
U00506,U00506_L01,25583,2023-02-07,2024-01-14,12.54,EMI,25866.38,2713.78,0,0,0,stable
U00507,U00507_L01,91474,2023-06-23,2024-02-04,8.28,seasonal,31375.95,64787.74,2,26,0,unstable
U00508,U00508_L01,73216,2023-08-11,2023-12-09,11.65,seasonal,42282.52,33737.75,0,22,0,unstable
U00508,U00508_L02,16449,2023-08-10,2024-02-19,13.99,bullet,0.0,17665.81,1,9,0,unstable
U00509,U00509_L01,104443,2023-09-16,2024-06-27,15.77,bullet,0.0,117303.65,3,36,1,debt_trapped
U00509,U00509_L02,42141,2023-07-26,2024-04-13,11.49,EMI,0.0,45616.63,6,42,1,debt_trapped
U00509,U00509_L03,127158,2023-09-27,2024-02-25,12.52,bullet,0.0,133744.16,2,12,1,debt_trapped
U00510,U00510_L01,77173,2023-09-08,2024-04-02,16.21,EMI,21330.32,62937.24,2,28,1,unstable
U00510,U00510_L02,23255,2023-07-27,2023-10-30,14.35,EMI,19834.41,4289.14,1,62,0,unstable
U00510,U00510_L03,94142,2023-06-06,2024-01-22,12.97,EMI,18330.05,83506.06,5,65,0,unstable
U00511,U00511_L01,100207,2023-07-30,2024-01-10,10.22,bullet,87556.85,17251.66,3,30,0,unstable
U00512,U00512_L01,56793,2023-09-21,2024-06-06,15.73,EMI,30234.74,32897.4,0,0,0,stable
U00513,U00513_L01,102805,2023-05-14,2023-09-11,14.97,seasonal,0.0,107864.7,2,111,1,unstable
U00514,U00514_L01,50112,2023-09-24,2024-01-16,9.86,seasonal,37406.16,14249.07,0,0,0,stable
U00514,U00514_L02,47373,2023-05-13,2024-03-14,15.85,EMI,34704.94,18962.96,2,24,0,stable
U00515,U00515_L01,61339,2023-01-14,2023-12-05,11.53,EMI,40983.9,26652.43,3,26,0,unstable
U00515,U00515_L02,42161,2023-09-29,2024-05-22,17.76,bullet,0.0,47002.42,1,10,0,unstable
U00516,U00516_L01,37369,2023-09-21,2024-04-13,11.38,seasonal,24531.77,15225.67,1,8,0,stable
U00516,U00516_L02,52576,2023-04-22,2023-07-25,11.75,seasonal,13034.28,41132.68,0,159,0,stable
U00517,U00517_L01,49400,2023-09-13,2024-01-20,16.12,EMI,51512.34,702.08,0,0,0,stable
U00518,U00518_L01,43920,2023-08-22,2024-04-09,17.82,seasonal,29427.98,19445.26,0,0,0,stable
U00518,U00518_L02,40213,2023-09-09,2024-07-22,11.49,bullet,0.0,44225.85,0,0,0,stable
U00519,U00519_L01,78191,2023-09-26,2024-02-26,16.74,seasonal,57399.09,26278.6,0,0,0,stable
U00519,U00519_L02,36878,2023-07-04,2024-03-11,9.4,EMI,31831.49,7430.34,0,0,0,stable
U00520,U00520_L01,98699,2023-07-12,2023-12-17,15.17,seasonal,73005.53,32174.78,1,14,1,unstable
U00520,U00520_L02,32564,2023-09-14,2024-07-10,9.54,EMI,7566.07,27551.3,1,11,1,unstable
U00521,U00521_L01,116301,2023-09-10,2024-08-03,9.1,seasonal,72548.17,53263.39,0,0,0,unstable
U00522,U00522_L01,52777,2023-02-02,2023-05-13,17.9,seasonal,4796.09,50569.15,2,232,1,debt_trapped
U00522,U00522_L02,81762,2023-08-27,2024-01-18,9.57,seasonal,16028.57,68820.4,1,15,1,debt_trapped
U00522,U00522_L03,111742,2023-05-19,2024-01-16,14.91,bullet,0.0,122788.29,2,30,1,debt_trapped
U00523,U00523_L01,173278,2023-06-01,2024-04-01,16.13,EMI,12309.42,184323.84,6,60,0,debt_trapped
U00523,U00523_L02,103495,2023-05-18,2024-02-21,13.13,bullet,0.0,113882.13,5,65,1,debt_trapped
U00524,U00524_L01,177211,2023-04-06,2023-12-16,10.88,EMI,21766.86,168861.3,4,15,0,debt_trapped
U00524,U00524_L02,41310,2023-06-30,2024-03-15,11.3,seasonal,0.0,44622.38,4,24,1,debt_trapped
U00525,U00525_L01,118646,2023-07-30,2024-02-12,15.59,seasonal,53345.45,75283.81,3,21,1,unstable
U00526,U00526_L01,94875,2023-03-09,2023-07-25,11.01,bullet,98824.35,0,0,0,1,stable
U00526,U00526_L02,94269,2023-04-19,2023-10-13,13.27,bullet,99618.16,717.09,0,79,0,stable
U00527,U00527_L01,44298,2023-05-19,2023-10-02,13.73,seasonal,0.0,46564.21,0,90,0,stable
U00528,U00528_L01,69444,2023-04-23,2024-01-17,17.83,EMI,78020.08,549.19,0,0,0,stable
U00528,U00528_L02,96288,2023-08-13,2023-11-20,8.41,bullet,98484.4,0,0,0,0,stable
U00529,U00529_L01,48250,2023-07-05,2023-12-23,14.11,seasonal,33128.38,18311.16,0,8,0,stable
U00530,U00530_L01,54266,2023-07-25,2024-05-25,15.46,bullet,0.0,61276.42,2,12,1,unstable
U00530,U00530_L02,41707,2023-09-04,2024-01-03,11.7,seasonal,22328.52,20996.14,0,0,0,unstable
U00530,U00530_L03,79615,2023-08-01,2024-04-01,8.07,bullet,0.0,83910.02,2,30,0,unstable
U00531,U00531_L01,167257,2023-09-04,2024-07-10,12.63,seasonal,17868.5,167329.91,2,12,1,debt_trapped
U00531,U00531_L02,61990,2023-08-07,2024-01-15,10.6,seasonal,3205.84,61682.57,3,30,1,debt_trapped
U00531,U00531_L03,168727,2023-06-23,2023-10-24,8.88,EMI,0.0,173776.05,5,68,1,debt_trapped
U00532,U00532_L01,84629,2023-07-01,2024-01-18,10.28,bullet,51556.76,37863.13,2,12,0,unstable
U00532,U00532_L02,64226,2023-07-02,2024-04-17,13.6,bullet,0.0,71165.93,2,14,1,unstable
U00533,U00533_L01,66894,2023-09-18,2024-07-10,10.16,bullet,0.0,72405.63,0,0,0,stable
U00533,U00533_L02,53367,2023-04-01,2023-12-05,9.42,seasonal,55319.37,1463.35,0,26,0,stable
U00534,U00534_L01,134468,2023-05-17,2023-12-13,14.28,EMI,131025.53,14490.21,0,18,0,unstable
U00535,U00535_L01,148898,2023-07-23,2024-04-22,8.64,seasonal,12870.07,145685.33,4,20,1,debt_trapped
U00536,U00536_L01,69513,2023-05-20,2023-09-24,12.06,seasonal,0.0,72429.92,2,98,1,unstable
U00537,U00537_L01,12322,2023-06-29,2024-05-29,13.51,bullet,0.0,13849.88,4,52,1,unstable
U00538,U00538_L01,176693,2023-09-06,2023-12-28,11.01,seasonal,24377.79,158337.93,1,3,1,debt_trapped
U00538,U00538_L02,158925,2023-08-10,2023-12-13,14.12,seasonal,14157.28,152452.72,2,18,1,debt_trapped
U00538,U00538_L03,104922,2023-08-30,2024-06-27,15.21,bullet,0.0,118126.13,2,14,0,debt_trapped
U00539,U00539_L01,88114,2023-06-08,2024-03-03,13.66,seasonal,8218.18,88766.47,3,27,1,debt_trapped
U00539,U00539_L02,35728,2023-09-30,2024-05-24,17.74,seasonal,1328.53,38514.92,2,28,1,debt_trapped
U00539,U00539_L03,57190,2023-06-17,2024-02-09,11.86,EMI,6943.91,54650.22,3,36,1,debt_trapped
U00540,U00540_L01,124042,2023-08-09,2024-06-05,10.01,seasonal,53566.92,80714.53,1,11,0,unstable
U00540,U00540_L02,80929,2023-09-16,2024-03-22,8.81,EMI,35800.05,48801.31,1,6,1,unstable
U00540,U00540_L03,122513,2023-05-10,2024-03-31,11.02,seasonal,27432.7,107138.67,5,30,1,unstable
U00541,U00541_L01,123831,2023-09-10,2024-06-12,10.61,EMI,17462.56,116303.29,3,15,0,unstable
U00542,U00542_L01,103491,2023-03-06,2024-02-16,16.83,EMI,58443.18,61606.41,4,20,1,unstable
U00542,U00542_L02,128799,2023-02-17,2023-11-14,8.06,seasonal,99040.27,37437.98,2,47,0,unstable
U00542,U00542_L03,95372,2023-08-04,2024-05-09,17.16,seasonal,63532.5,44349.27,0,0,0,unstable
U00543,U00543_L01,52700,2023-08-23,2024-03-22,8.15,seasonal,4860.41,50334.25,3,27,1,debt_trapped
U00543,U00543_L02,178081,2023-08-22,2024-03-14,12.12,seasonal,3115.86,187087.34,4,60,1,debt_trapped
U00544,U00544_L01,26430,2023-08-01,2024-07-01,13.06,seasonal,16379.25,13218.8,2,22,1,unstable
